,id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
19138963,9.071926748375567e+18,0,14102516,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,2deee8d8,bbeedfee,1,0,21611,320,50,2480,3,297,100111,61
27376118,2.99029306942703e+18,1,14102802,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,8a6c45d8,33c9c797,1,2,380,320,50,112,3,1319,-1,15
5441203,3.0256042189955983e+18,1,14102207,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cb9e9436,d787e91b,1,0,19950,320,50,1800,3,167,100075,23
22877674,1.1422579881703105e+19,0,14102616,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,51ed6246,5db079b5,1,2,4687,320,50,423,2,39,100148,32
35857235,1.693063552549002e+19,1,14102920,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,27019d82,a3b06e8d,158e4944,4,0,23825,320,50,2728,0,290,-1,42
25433377,1.4883650231839822e+19,1,14102712,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,41b97d40,00b1f3a7,1,0,17037,320,50,1934,2,39,-1,16
37324675,4.0301964056844083e+18,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,422da614,2347f47a,0f2161f8,a99f214a,a123908c,6d44e29a,1,0,23804,320,50,2726,3,803,-1,229
30538864,1.0906639744235117e+17,0,14102815,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,eee1beb4,2692a96a,1,3,21191,320,50,2424,1,161,100191,71
26161902,1.3465106906641988e+19,0,14102717,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ec27251b,be6db1d7,1,0,19950,320,50,1800,3,167,100074,23
39008888,3.827207900100692e+18,0,14103014,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1219691c,3e7932d7,1,0,19772,320,50,2227,0,935,100075,48
12771459,1.2408068328959693e+19,0,14102319,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,80472125,29ec15db,bf83adaa,4,2,15703,320,50,1722,0,35,-1,79
13698860,2.2664650744207384e+16,0,14102403,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0fc74ee0,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
37542542,9.268019869919394e+18,0,14103007,1005,0,85f751fd,c4e18dd6,50e219e0,85b28c93,ae637522,8ded1f7a,a99f214a,94165c5c,dc31133e,1,2,21611,320,50,2480,3,297,100111,61
14509682,1.692753975379673e+19,0,14102408,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,62b58dfd,8a4875bd,1,0,15702,320,50,1722,0,35,100084,79
20311410,1.4175149168845828e+19,0,14102603,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,ea9a301c,a15aa1c4,1,0,16688,320,50,1873,3,39,100061,23
38814659,7.915310778495291e+18,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,260d3515,b9528b13,cef3e649,a99f214a,176ee16a,cdf6ea96,1,0,23394,320,50,2681,1,419,-1,212
17628187,9.126512190553346e+18,1,14102509,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,39651b1a,d4897fef,1,0,16615,320,50,1863,3,39,-1,23
39302779,7.50460815595064e+18,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6842df8d,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
27108907,1.3740298787251044e+19,0,14102800,1005,0,85f751fd,c4e18dd6,50e219e0,f5c528df,2347f47a,8ded1f7a,7e6db8fc,b6345643,520ca87c,1,2,22727,320,480,2631,0,35,-1,221
38357504,1.07329650777529e+19,0,14103012,1005,0,f6cba1bd,5c9c05b7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6dee03c3,242cc0ec,1,0,23989,320,50,2747,0,35,100076,76
17789086,7.170796157545727e+18,0,14102510,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,54263c40,b4b19c97,1,0,21611,320,50,2480,3,297,100111,61
31128162,1.2315958491725197e+19,0,14102817,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,75cdfffb,e1eae715,1,3,21189,320,50,2424,1,161,100193,71
18753876,1.3590062349583563e+19,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,d19b9a79,a83837cc,67fb3069,1,0,16615,320,50,1863,3,39,-1,23
18991005,1.3969116842746532e+19,1,14102516,1010,7,85f751fd,c4e18dd6,50e219e0,7cab3442,7801e8d9,0f2161f8,12765da3,0a157ea6,cdf6ea96,4,3,22412,320,480,2583,0,171,100094,108
1181111,9.127971564868637e+18,0,14102105,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e46279c3,ecb851b2,1,0,19950,320,50,1800,3,167,100075,23
5204752,3.503060271274048e+18,0,14102206,1002,0,76274f48,99856521,50e219e0,ecad2386,7801e8d9,07d7df22,ea68205d,b87b5e29,a9b05547,0,0,21593,320,50,2478,3,167,-1,23
11976248,6.61262627229975e+18,0,14102314,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,21fd8818,95a0fb49,1,0,21957,320,50,2520,2,34,-1,90
5307611,9.40513837406664e+18,0,14102206,1002,0,f528e1e7,0f095819,50e219e0,ecad2386,7801e8d9,07d7df22,9ba31c30,a53839eb,e322a931,0,0,21790,320,50,2513,3,35,-1,68
22215072,1.2227819611146138e+19,0,14102613,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,aaf9986a,2891f384,1,0,19016,300,250,2162,2,39,-1,33
9126200,9.107540091844211e+18,0,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,e0c13019,5c90043c,7abbbd5c,1,0,4687,320,50,423,2,39,-1,32
8232995,1.0359624093266115e+19,0,14102216,1005,0,c0bc565a,63b3dcbd,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,e6309227,cbb77256,1,0,17863,300,250,2036,3,47,-1,156
16755399,1.3264108898986486e+19,0,14102501,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,6e165634,c3e07bdd,ef2a66ba,1,0,20751,320,50,1895,0,681,100028,101
27184023,1.1841567038916547e+19,1,14102801,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d20b5682,d787e91b,1,0,22677,320,50,2617,0,35,100083,51
27153457,6.111652687112941e+18,0,14102800,1005,0,85f751fd,c4e18dd6,50e219e0,734fd8e8,d9b5648e,0f2161f8,a99f214a,8dd05b19,9b5ce758,1,0,20751,320,50,1895,0,681,100028,101
39960128,2.4852072963843886e+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,49415f8c,1f0bc64f,1,0,23866,320,50,2736,0,33,100170,246
765206,1.6788812140095965e+19,0,14102104,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0d734797,ecb851b2,1,0,8330,320,50,761,3,175,100075,23
40379972,1.683366654451149e+19,1,14103023,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9830fe7c,9e3836ff,1,0,23918,320,50,2742,0,163,-1,17
2394085,3.9051819143413356e+18,1,14102111,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,9af3c4cc,c3742784,17a8848a,1,0,20389,320,50,2338,0,35,100081,79
35006829,9.592918702502099e+18,1,14102914,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,f3af34d8,18aa039b,ecb851b2,1,0,4687,320,50,423,2,39,-1,32
31241848,2.423650511377215e+18,0,14102817,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,56238485,0eb711ec,1,0,4687,320,50,423,2,39,100148,32
28553528,8.134056229961275e+17,0,14102808,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c783396b,d787e91b,1,0,22682,320,50,2528,0,39,100075,221
872665,6.917699826659862e+16,0,14102104,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8916dd15,84ebbcd4,1,0,20359,216,36,2333,0,39,100188,157
34846099,1.4283742147322767e+19,0,14102914,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3c82662a,3bb1ddd7,1,0,23626,320,50,2707,3,937,100156,61
35556741,1.0731207472434794e+19,0,14102918,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,4e070def,fa61e8fe,1,0,4687,320,50,423,2,39,100148,32
18084322,1.553434475262723e+19,0,14102512,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,62a77ca1,3371dfeb,1,0,6563,320,50,572,2,39,-1,32
8570314,6.637206558413338e+18,0,14102217,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c40382d4,8ce34352,1,0,21883,320,50,2526,0,35,100079,221
30689877,3.1842782471273134e+18,0,14102815,1002,0,a187a464,b53723be,50e219e0,ecad2386,7801e8d9,07d7df22,b990efac,f86a21df,5be1ba3d,0,0,23438,320,50,2684,2,1319,-1,52
15091143,1.2652294240768096e+19,0,14102412,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,19901f01,d4897fef,1,0,16920,320,50,1899,0,431,100077,117
15933223,1.4689475521082055e+19,0,14102416,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d90a7774,3bb1ddd7,1,0,22288,320,50,2572,3,297,100156,42
29798339,1.3641563440308017e+19,0,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,e797930f,81b42528,1,0,22261,320,50,2545,0,167,-1,221
18569391,1.7506415048057561e+19,0,14102514,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,931e3600,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23
13592457,4.676234209092426e+18,0,14102402,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff0aa482,c9e27f06,1,0,16208,320,50,1800,3,167,100077,23
23717591,1.3373299037520715e+17,1,14102622,1005,1,85f751fd,c4e18dd6,50e219e0,13684a79,2347f47a,0f2161f8,60c0def2,a738965c,be6db1d7,1,0,17709,320,50,2009,0,555,100233,102
37494823,4.195712467029176e+18,0,14103007,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6bb165e9,293291c1,1,0,22104,320,50,2545,0,431,-1,221
38479464,2.248121809505739e+18,0,14103012,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f2ecfbfa,d787e91b,1,0,8330,320,50,761,3,175,-1,23
1509092,1.5873048693162623e+19,0,14102107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c803d475,a8d2c4cf,1,0,15707,320,50,1722,0,35,100084,79
18554619,1.6499270200593095e+19,0,14102514,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d20b5682,8a4875bd,1,0,15701,320,50,1722,0,35,100083,79
1150422,7.271669700904966e+17,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,70fd9449,ee007ad3,1,0,21647,320,50,2487,1,547,-1,51
28127381,1.3438285137155109e+19,0,14102807,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1ac2b050,44c701de,1,0,19771,320,50,2227,0,935,-1,48
15741564,1.6922665513756709e+19,0,14102415,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,95b042a1,c34077ee,d787e91b,1,0,20393,320,50,2340,0,41,100111,159
9547339,9.620563170599158e+18,1,14102300,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,44801bc1,1,0,15706,320,50,1722,0,35,-1,79
7902362,1.3945707622045628e+19,0,14102214,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,50b44f4b,dfe607de,1,0,19493,320,50,2229,0,687,100031,48
1562790,3.522307403500592e+18,0,14102107,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a6f95dd8,450aace5,1,0,19771,320,50,2227,0,687,100081,48
27118600,1.567622909620524e+19,0,14102800,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,955dde4c,be87996b,1,2,17747,320,50,1974,2,39,100021,33
14957570,1.3924795883519962e+18,1,14102411,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,46db5776,d7fe30a4,1,0,20093,300,250,2295,2,35,100081,23
9616364,4.292498840559325e+17,0,14102301,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8530a8f8,edead9f4,1,0,15708,320,50,1722,0,35,-1,79
24627624,4.281000952522185e+18,1,14102706,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,d9ac6b85,18233085,84ebbcd4,1,0,21153,320,50,2420,2,35,-1,69
7960624,2.5697362933305564e+18,0,14102214,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a34fc7f8,a2f15940,1,0,17262,320,50,1872,3,39,-1,23
20777733,1.5669884066134325e+19,0,14102606,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,30e823db,7ac6007f,1,2,15699,320,50,1722,0,35,100084,79
34481181,1.6797594658907826e+19,0,14102912,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,13421da4,5096d134,1,0,23562,320,50,2691,0,419,100083,212
18496010,1.2491723781847013e+19,1,14102514,1002,0,3ce4be5b,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,244b1501,9cc486c1,d002cb2f,0,0,19665,320,50,2253,2,303,-1,52
23862290,9.39166301651092e+18,0,14102623,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,41e350f4,0eb711ec,1,0,15704,320,50,1722,0,35,100084,79
23411739,1.1838546034975877e+19,0,14102619,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f3aaa1a5,a76c4b0a,1,0,15699,320,50,1722,0,35,-1,79
6778605,1.1693016647860828e+19,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,019f1849,2347f47a,879c24eb,a99f214a,3125526c,411c16c9,1,0,21767,320,50,2506,0,35,-1,157
27466819,1.2287428834937297e+19,0,14102803,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,9ff3fe6e,2f8d0316,f3049821,1,0,17017,320,50,1873,3,39,-1,23
37893191,8.503350467878956e+18,0,14103009,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6bec6a79,9e3836ff,1,0,22807,320,50,2646,2,35,-1,23
17930885,2.796782719031095e+18,0,14102511,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,babc655a,e1eae715,1,3,21189,320,50,2424,1,161,100193,71
19879469,1.3033948935391113e+19,0,14102522,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,499f6d76,c5cc73c1,1,0,4687,320,50,423,2,39,100148,32
4359791,2.7385962143519007e+18,0,14102202,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,d4f4bf7e,349f6fd5,260bcecc,1,0,21611,320,50,2480,3,297,100111,61
14417585,8.158130298982247e+18,0,14102407,1005,1,178a7b89,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5172ccbb,95a0fb49,1,0,19950,320,50,1800,3,167,-1,23
20344179,2.436505512539425e+18,0,14102603,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,08fb2989,feacaaee,1,0,19771,320,50,2227,0,679,-1,48
9635420,7.362128177089961e+18,0,14102301,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,eb5ab032,158e4944,1,0,15701,320,50,1722,0,35,100084,79
22602638,6.405804471741397e+18,0,14102614,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b5135775,0671f8e1,1,0,20008,320,50,2283,0,163,-1,95
1840223,9.073355720956619e+18,0,14102108,1005,0,85f751fd,c4e18dd6,50e219e0,1eb72062,d9b5648e,0f2161f8,a99f214a,4b3c0fc9,f51246a7,1,0,17208,320,50,1965,0,1451,100094,17
37957196,1.3550243265258422e+19,0,14103010,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,55c79883,711ee120,1,0,17654,300,250,1994,2,39,-1,33
30542966,1.1149615267279165e+19,0,14102815,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,ea42d5b0,d36ec986,5dee1d65,1,0,22559,300,50,1863,3,39,-1,23
20421058,1.2862131738914621e+19,0,14102604,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,702303a4,8a4875bd,1,0,22224,320,50,2561,0,687,-1,51
34963497,6.367974811083719e+18,1,14102914,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d70fd09d,5c61e7ff,1,0,15708,320,50,1722,0,35,-1,79
24545818,1.302824135087631e+19,1,14102706,1002,0,05c65e53,90b9fab0,50e219e0,ecad2386,7801e8d9,07d7df22,f61ec8ed,32d8e012,12edfe21,0,0,21789,320,50,2512,2,291,-1,52
17240871,1.8415022496573876e+19,0,14102507,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bbc90fdc,2203a096,1,0,15707,320,50,1722,0,35,100083,79
16901285,3.9232701981369923e+18,0,14102503,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ef0924fd,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
25681278,5.916809300498578e+18,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,18989319,c6009a55,1,0,22633,320,50,2060,3,39,-1,23
29830063,1.4863185359698657e+19,1,14102813,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,27d7c965,9955990f,1,0,22681,320,50,2528,0,39,100076,221
38599726,1.0282450313948762e+18,0,14103013,1005,0,06284027,619c2e24,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,adad3733,a0f5f879,1,0,15706,320,50,1722,0,35,-1,79
28689555,1.5235296449429617e+19,0,14102809,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,009a7861,c3f7117b,1,0,22268,320,50,2566,3,815,100156,42
26700468,9.300920126902099e+17,0,14102719,1005,0,85f751fd,c4e18dd6,50e219e0,06ef0828,828da833,0f2161f8,a99f214a,b557598c,8bfcd3c6,1,0,21611,320,50,2480,3,297,100111,61
37011452,1.3732596293757082e+19,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,aba6f997,60b67d60,1,2,23804,320,50,2726,3,803,-1,229
24333387,8.496757418194203e+18,0,14102704,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0accc299,27466962,1,0,15705,320,50,1722,0,35,100083,79
33873113,1.3795384118782945e+19,1,14102909,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,133b5287,fa374547,1,2,22916,320,50,2617,0,35,100084,51
11608845,2.684510591932479e+18,0,14102312,1005,0,88a74f01,c8e4ce07,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1441e8e5,36b67a2a,1,0,20997,320,50,2369,0,809,100111,46
441089,8.181617672630768e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,1dc184c1,ff9b2fa7,84ebbcd4,1,0,4687,320,50,423,2,39,100148,32
34300046,1.6066620907283827e+19,0,14102911,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,72436524,fce66524,1,0,4687,320,50,423,2,39,100148,32
7586133,1.2659548513462387e+19,0,14102213,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,996aaf9f,5096d134,1,0,21691,320,50,2495,2,167,-1,23
32506892,1.4268950104513374e+19,1,14102901,1005,1,22d080df,6eb534a7,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0c5cd329,8b1aa260,1,0,15701,320,50,1722,0,35,-1,79
5462125,4.664044707176598e+18,0,14102207,1005,1,ba9aee1b,9eaf88fa,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,67c2d505,a0f5f879,1,0,19950,320,50,1800,3,167,-1,23
34240301,9.955721897679477e+18,0,14102910,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6bd2ef5a,b4b7403a,1,0,23160,320,50,2667,0,35,-1,221
14545366,3.714139501751668e+18,0,14102408,1005,0,6e4efb2c,5449fde7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,080b08f1,684581ce,1,0,21593,320,50,2478,3,167,100079,23
26925003,1.2963648283894673e+19,1,14102722,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b1055792,981edffc,1,0,21191,320,50,2424,1,161,100193,71
2454555,9.64409669717398e+18,0,14102111,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a6cd116c,daa861e9,1,0,19878,320,50,2271,0,687,-1,48
34990081,8.353420179100294e+18,1,14102914,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,db2d8306,7294839b,1,0,15706,320,50,1722,0,35,100084,79
8489937,1.6461578335614876e+19,0,14102217,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,74b06630,9c7b6730,1,0,15703,320,50,1722,0,35,-1,79
8211069,8.393440738568134e+18,0,14102215,1010,1,85f751fd,c4e18dd6,50e219e0,1dd31bdd,7801e8d9,0f2161f8,7dcc89ec,5d6c8733,f07e20f8,4,2,21333,320,50,2455,0,171,100057,91
23584471,4.617279836960059e+18,0,14102620,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,26e3c3c3,61d53c8f,fce66524,1,0,20633,320,50,2374,3,39,-1,23
12710322,5.616747320123237e+18,0,14102318,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,23795825,aad45b01,1,0,22090,320,50,2543,1,161,100192,71
5681539,1.7792692792658905e+19,0,14102208,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,402f6f02,a0f5f879,1,0,21767,320,50,2506,0,35,100076,157
40118411,8.009215665143178e+18,0,14103020,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,a2d40d0c,c2dc1259,1,0,23722,320,50,2716,3,47,-1,23
37059029,1.6949528436818285e+19,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,af62faf4,3bb1ddd7,1,0,9248,320,50,768,3,175,100156,42
11073974,1.540188132327491e+19,0,14102309,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a5d5abf5,779d90c2,1,0,22142,320,50,2550,0,547,100130,51
37395884,1.02354889278895e+19,0,14103007,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cc2d808b,1f0bc64f,1,0,22261,320,50,2545,0,431,100084,221
36132876,1.35556935773457e+19,0,14102923,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,27152a8c,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
1798248,5.723334690880175e+18,0,14102108,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,96751e70,96b83ebe,1,0,17163,320,50,1955,3,163,100190,71
23828871,2.1857592115739896e+18,0,14102623,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4da034bf,88fbaa46,1,2,15706,320,50,1722,0,35,-1,79
7265120,1.5654144304921025e+19,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,bff1ad02,99e427c9,1,0,20508,320,50,2351,3,163,-1,61
21480025,9.469589939005133e+18,1,14102609,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,2f1d5602,e438c1dc,1,0,18093,320,50,2060,3,39,-1,23
3985570,1.4671857388053643e+19,0,14102122,1005,0,85f751fd,c4e18dd6,50e219e0,ae280cba,33da2e74,cef3e649,a99f214a,7107b8c3,e792a7b6,1,2,21706,320,50,2498,3,169,100111,61
20416448,1.2349759843559775e+18,1,14102604,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,18675794,eaccb73a,43e7b962,0,0,6563,320,50,572,2,39,-1,32
4536093,9.341545042851408e+18,0,14102203,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c58d1699,f26c4c0e,1,0,19665,320,50,2253,2,303,100224,52
16425080,1.4641470409680194e+19,0,14102418,1005,1,212fa59d,82c3fef8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,39be9b33,779d90c2,1,0,15703,320,50,1722,0,35,100083,79
26663484,5.437216921824954e+18,0,14102719,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c855f59d,3bd9e8e7,1,0,15705,320,50,1722,0,35,-1,79
91930,6.207860092452395e+18,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d42be1a7,ef726eae,1,0,18993,320,50,2161,0,35,-1,157
